Hugo_Symbol,n_mutations,n_patients,n_high_impact,hotspot_count,high_impact_ratio,patient_frequency,hotspot_ratio,patient_frequency_norm,high_impact_ratio_norm,hotspot_ratio_norm,gene_priority_score,log_n_mutations
MAPKAPK3,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
MAP2K7,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
SLC43A3,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
MANEAL,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
MANSC1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
MARCKSL1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
SLC39A5,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
MAPK15,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
MAPK8IP2,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
NIPSNAP2,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
NIPSNAP3B,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
NONO,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
BBS4,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
BCAR1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
BEX4,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
ZKSCAN7,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
BCKDK,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
BCL2L2-PABPN1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
BLOC1S5,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
ZGLP1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
BRMS1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
ZFP3,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
ZFPL1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
BTF3L4,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
C11orf49,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
C11orf54,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
ZCCHC7,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
NOP53,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
NOL11,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
SEC22A,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
NPB,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
NPDC1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
SDR42E1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
NOTUM,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
NOX5,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
LRRC36,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
LSP1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
LYPD5,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
LYPLAL1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
LUC7L,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
MAK16,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
LHX2,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
LETM1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
ZC3H12D,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
C18orf25,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
C19orf44,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
C1D,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
C16orf91,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
C17orf107,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
C1orf68,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
ZBTB44,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
ZBTB8OS,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
C1QL4,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
C1QTNF9,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
C2orf78,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
ZBTB33,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
C21orf91,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
C22orf31,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
LPXN,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
SLFNL1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
LRRC19,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
LRRFIP1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
LRRFIP2,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
SLC8B1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
LRRC3,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
LRRC30,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
NPVF,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
NR6A1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
NPS,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
NTN5,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
NUFIP1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
SCG5,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
NUBP1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
NUP43,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
C4A,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
C4orf17,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
C7orf57,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
C7orf61,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
ZAR1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CABP2,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CABS1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
C9orf50,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CA1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
XXYLT1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CAMK4,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
XBP1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CAPNS1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CBX2,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CCDC15,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CCDC114,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
NUDT14,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
SATL1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
NUPR2,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
SNX10,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
LACTB2,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
SNRNP40,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
SNRPA,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
LAMP2,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
LCN8,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
LBHD1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
LENG1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
SMPDL3A,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
SMTNL2,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
LEAP2,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
LIME1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
KREMEN1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CCDC115,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CCDC121,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
WFDC5,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
WLS,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
WDR83,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CCDC71L,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CCL18,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
WDR77,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
WDR4,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CCN2,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CCNB1IP1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
WDR45B,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
WBP2NL,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
WDFY4,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CD58,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
VWA5B2,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CDC123,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
KREMEN2,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
KRTAP3-3,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
SOCS3,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
SOCS4,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
KRTDAP,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
KXD1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
L2HGDH,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
SNX29,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
SNX4,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
KRTAP4-16,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
SPACA4,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
KLHDC2,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
KRIT1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
KNCN,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
SOX2,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
KLRC1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CDK16,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
VPS53,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CDK4,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CDK5R2,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CDKAL1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CEBPG,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
VPS11,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CERK,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
VMO1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
VDAC3,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CES5A,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CETN1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CFAP157,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
VAV2,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
KLRF1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
KRT16,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
SOWAHC,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
SOWAHD,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
SOX14,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
OGDH,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
OPTC,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
OR11H12,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
S100PBP,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
S1PR2,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
OR2A2,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
OR4X1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
OR52A5,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
OR51Q1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
RRAGC,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
RRP15,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
ACBD5,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
ZNF829,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
ZNF879,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
ACAD10,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
AC011448.1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CFI,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
VAMP8,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
UTP3,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CHID1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CHKB,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CLDN2,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CLDN4,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
USP39,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CISD1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CKAP2L,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CLDN9,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CLEC10A,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CLPB,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
OR5P2,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
RPS4Y1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
KCTD11,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
SPEF1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
KCNK5,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
KDM4A,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
KIF3B,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
SPART,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
KLF4,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
KLF5,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
KLHDC1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
SPA17,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
IRF5,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
IYD,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
ITPKC,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CMAS,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
COA5,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CNPY3,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
ULK3,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CNIH2,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
UHRF1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
COMMD6,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
COMT,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
COPRS,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
UBXN1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
UCN3,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CPN2,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
UBQLN4,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
UBR7,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
CORO6,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
UBL4B,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
SPTSSB,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
ITGB3BP,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
KANSL2,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
SPRR2G,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
KATNBL1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
KBTBD2,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
SPO11,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
SPP2,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
KDELR3,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
RPS6,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
RPS6KL1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
OR8G1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
RPS23,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
RPS29,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
OR6V1,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
RPL7,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
UBL7,1,1,1.0,0.0,1.0,0.002415458937198,0.0,0.0,1.0,0.0,0.3,0.6931471805599453
